date,open,high,low,close,volume
2026-02-20 00:00:00+05:30,1409.5,1427.4,1406.1,1419.4,8177670
2026-02-23 00:00:00+05:30,1425.0,1434.9,1418.3,1428.0,7758856
2026-02-24 00:00:00+05:30,1425.3,1433.3,1415.0,1428.8,12529409
2026-02-25 00:00:00+05:30,1435.0,1440.5,1393.5,1398.5,10728792
2026-02-26 00:00:00+05:30,1398.5,1412.9,1391.9,1406.8,16683858
2026-02-27 00:00:00+05:30,1398.0,1410.4,1388.1,1393.9,12031440
2026-03-02 00:00:00+05:30,1375.5,1378.6,1341.5,1358.0,23728722
2026-03-04 00:00:00+05:30,1330.0,1352.8,1307.0,1345.0,32495007
2026-03-05 00:00:00+05:30,1353.1,1399.0,1353.1,1389.4,25957532
2026-03-06 00:00:00+05:30,1396.5,1424.3,1390.3,1404.8,19311971
2026-03-09 00:00:00+05:30,1375.0,1429.4,1370.0,1424.0,24870822
2026-03-10 00:00:00+05:30,1430.6,1431.5,1400.6,1408.8,18071259
2026-03-11 00:00:00+05:30,1424.9,1434.0,1383.6,1390.2,21848087
2026-03-12 00:00:00+05:30,1390.0,1410.9,1381.1,1392.2,20939959
2026-03-13 00:00:00+05:30,1385.2,1400.8,1378.4,1380.7,17265090
2026-03-16 00:00:00+05:30,1380.0,1397.3,1363.5,1395.1,22837802
2026-03-17 00:00:00+05:30,1399.0,1405.9,1388.2,1397.6,19007744
2026-03-18 00:00:00+05:30,1397.2,1412.9,1397.2,1408.1,9559327
2026-03-19 00:00:00+05:30,1388.0,1415.7,1376.1,1384.8,16498373
2026-03-20 00:00:00+05:30,1398.0,1430.0,1396.1,1414.4,22994918
