date,open,high,low,close,volume
2025-09-04 09:15:00+05:30,24980.75,24980.75,24847.25,24897.2,0
2025-09-04 09:30:00+05:30,24898.45,24933.95,24885.85,24885.85,0
2025-09-04 09:45:00+05:30,24886.6,24919.1,24881.8,24903.35,0
2025-09-04 10:00:00+05:30,24903.15,24914.35,24835.1,24835.7,0
2025-09-04 10:15:00+05:30,24834.95,24877.0,24829.5,24846.55,0
2025-09-04 10:30:00+05:30,24848.65,24853.35,24804.65,24816.5,0
2025-09-04 10:45:00+05:30,24816.55,24845.0,24810.1,24831.9,0
2025-09-04 11:00:00+05:30,24831.7,24848.85,24812.7,24815.5,0
2025-09-04 11:15:00+05:30,24815.95,24826.0,24799.0,24823.85,0
2025-09-04 11:30:00+05:30,24824.8,24832.8,24809.6,24816.15,0
2025-09-04 11:45:00+05:30,24816.7,24823.75,24806.55,24815.55,0
2025-09-04 12:00:00+05:30,24815.45,24837.7,24787.75,24806.1,0
2025-09-04 12:15:00+05:30,24806.35,24807.5,24767.05,24774.75,0
2025-09-04 12:30:00+05:30,24775.0,24819.35,24774.95,24819.35,0
2025-09-04 12:45:00+05:30,24819.8,24837.3,24809.5,24833.2,0
2025-09-04 13:00:00+05:30,24833.6,24838.75,24806.65,24815.85,0
2025-09-04 13:15:00+05:30,24816.0,24828.9,24803.55,24814.95,0
2025-09-04 13:30:00+05:30,24814.3,24823.95,24782.2,24788.3,0
2025-09-04 13:45:00+05:30,24788.45,24791.6,24757.4,24777.0,0
2025-09-04 14:00:00+05:30,24776.65,24790.7,24758.85,24765.5,0
2025-09-04 14:15:00+05:30,24765.55,24766.65,24713.25,24723.2,0
2025-09-04 14:30:00+05:30,24723.8,24779.55,24722.0,24771.3,0
2025-09-04 14:45:00+05:30,24771.0,24777.1,24727.35,24744.45,0
2025-09-04 15:00:00+05:30,24743.15,24757.15,24714.55,24718.5,0
2025-09-04 15:15:00+05:30,24719.75,24751.75,24708.2,24739.8,0
2025-09-05 09:15:00+05:30,24818.85,24832.35,24779.4,24783.2,0
2025-09-05 09:30:00+05:30,24784.45,24812.9,24775.45,24778.85,0
2025-09-05 09:45:00+05:30,24778.3,24803.6,24772.65,24781.75,0
2025-09-05 10:00:00+05:30,24782.8,24793.05,24674.75,24679.35,0
2025-09-05 10:15:00+05:30,24678.55,24737.75,24631.95,24721.75,0
2025-09-05 10:30:00+05:30,24721.3,24730.1,24681.85,24702.15,0
2025-09-05 10:45:00+05:30,24701.5,24714.2,24663.75,24681.3,0
2025-09-05 11:00:00+05:30,24681.5,24698.55,24676.8,24691.95,0
2025-09-05 11:15:00+05:30,24691.6,24697.65,24676.05,24696.25,0
2025-09-05 11:30:00+05:30,24696.0,24708.3,24675.1,24677.05,0
2025-09-05 11:45:00+05:30,24676.6,24677.95,24657.7,24668.0,0
2025-09-05 12:00:00+05:30,24667.7,24673.0,24651.55,24651.55,0
2025-09-05 12:15:00+05:30,24651.65,24662.95,24642.3,24656.95,0
2025-09-05 12:30:00+05:30,24657.55,24664.9,24627.15,24638.5,0
2025-09-05 12:45:00+05:30,24638.0,24648.4,24621.6,24644.95,0
2025-09-05 13:00:00+05:30,24645.15,24671.5,24637.85,24670.65,0
2025-09-05 13:15:00+05:30,24671.4,24698.1,24667.9,24687.7,0
2025-09-05 13:30:00+05:30,24688.0,24708.0,24681.45,24708.0,0
2025-09-05 13:45:00+05:30,24709.7,24777.25,24709.7,24770.3,0
2025-09-05 14:00:00+05:30,24769.6,24790.75,24745.35,24745.35,0
2025-09-05 14:15:00+05:30,24748.2,24765.35,24741.55,24755.0,0
2025-09-05 14:30:00+05:30,24755.45,24764.75,24720.75,24727.3,0
2025-09-05 14:45:00+05:30,24726.8,24750.9,24726.8,24748.45,0
2025-09-05 15:00:00+05:30,24746.05,24759.0,24724.75,24735.55,0
2025-09-05 15:15:00+05:30,24736.4,24749.55,24733.75,24743.95,0
2025-09-08 09:15:00+05:30,24802.6,24831.35,24758.5,24788.05,0
2025-09-08 09:30:00+05:30,24787.75,24845.7,24783.8,24829.05,0
2025-09-08 09:45:00+05:30,24828.75,24835.55,24801.95,24809.8,0
2025-09-08 10:00:00+05:30,24808.9,24831.75,24798.6,24800.45,0
2025-09-08 10:15:00+05:30,24800.3,24815.65,24786.6,24789.35,0
2025-09-08 10:30:00+05:30,24789.3,24809.2,24764.95,24802.0,0
2025-09-08 10:45:00+05:30,24803.1,24812.05,24781.15,24786.6,0
2025-09-08 11:00:00+05:30,24786.1,24807.45,24778.9,24806.8,0
2025-09-08 11:15:00+05:30,24806.65,24819.9,24797.75,24818.6,0
2025-09-08 11:30:00+05:30,24818.7,24828.6,24812.55,24827.45,0
2025-09-08 11:45:00+05:30,24827.45,24828.35,24807.55,24815.25,0
2025-09-08 12:00:00+05:30,24815.0,24836.85,24814.15,24835.75,0
2025-09-08 12:15:00+05:30,24835.35,24839.1,24821.25,24830.4,0
2025-09-08 12:30:00+05:30,24830.2,24866.65,24821.0,24853.55,0
2025-09-08 12:45:00+05:30,24853.5,24863.2,24848.0,24863.2,0
2025-09-08 13:00:00+05:30,24863.85,24868.1,24853.85,24867.8,0
2025-09-08 13:15:00+05:30,24867.75,24870.9,24845.4,24854.9,0
2025-09-08 13:30:00+05:30,24858.55,24865.2,24844.3,24849.7,0
2025-09-08 13:45:00+05:30,24852.75,24854.65,24835.05,24848.95,0
2025-09-08 14:00:00+05:30,24852.0,24856.85,24828.95,24856.1,0
2025-09-08 14:15:00+05:30,24856.6,24867.35,24855.1,24860.4,0
2025-09-08 14:30:00+05:30,24860.15,24885.5,24860.15,24872.65,0
2025-09-08 14:45:00+05:30,24873.25,24873.9,24770.65,24807.25,0
2025-09-08 15:00:00+05:30,24810.2,24810.2,24751.55,24768.75,0
2025-09-08 15:15:00+05:30,24768.75,24800.8,24762.95,24791.2,0
2025-09-09 09:15:00+05:30,24864.1,24879.05,24840.9,24850.25,0
2025-09-09 09:30:00+05:30,24850.15,24865.05,24831.45,24854.75,0
